user_id,send_count,receive_count,degree_diff,status
895232,1.0,0.0,1.0,0.0
895255,0.0,1.0,-1.0,0.0
895335,0.0,2.0,-2.0,0.0
895417,1.0,0.0,1.0,0.0
895462,1.0,3.0,-2.0,0.0
895555,0.0,1.0,-1.0,0.0
895561,0.0,1.0,-1.0,
895844,1.0,0.0,1.0,0.0
895859,0.0,1.0,-1.0,0.0
895893,1.0,0.0,1.0,0.0
895927,0.0,1.0,-1.0,
896013,1.0,0.0,1.0,0.0
896178,4.0,0.0,4.0,
896331,0.0,1.0,-1.0,
896348,1.0,0.0,1.0,0.0
896378,2.0,0.0,2.0,1.0
896389,1.0,0.0,1.0,0.0
896464,1.0,0.0,1.0,1.0
896573,1.0,1.0,0.0,1.0
896618,0.0,2.0,-2.0,0.0
896645,0.0,1.0,-1.0,0.0
896649,2.0,0.0,2.0,
896680,3.0,0.0,3.0,0.0
896793,1.0,4.0,-3.0,0.0
896909,1.0,0.0,1.0,0.0
896989,0.0,3.0,-3.0,0.0
897028,1.0,2.0,-1.0,0.0
897258,3.0,2.0,1.0,0.0
897361,1.0,0.0,1.0,0.0
897466,1.0,0.0,1.0,0.0
897472,2.0,0.0,2.0,0.0
897526,0.0,1.0,-1.0,0.0
898019,1.0,0.0,1.0,0.0
898028,0.0,1.0,-1.0,0.0
898182,0.0,2.0,-2.0,0.0
898258,1.0,0.0,1.0,0.0
898370,1.0,0.0,1.0,0.0
898400,1.0,0.0,1.0,0.0
898417,1.0,0.0,1.0,0.0
898465,1.0,0.0,1.0,
898483,1.0,0.0,1.0,0.0
898512,1.0,0.0,1.0,
898551,1.0,1.0,0.0,0.0
898649,0.0,1.0,-1.0,0.0
898660,2.0,0.0,2.0,1.0
898792,1.0,0.0,1.0,
898803,1.0,1.0,0.0,0.0
898888,1.0,0.0,1.0,0.0
898964,0.0,1.0,-1.0,0.0
899039,0.0,12.0,-12.0,0.0
899085,0.0,1.0,-1.0,0.0
899152,0.0,1.0,-1.0,0.0
899257,1.0,1.0,0.0,
899314,1.0,0.0,1.0,0.0
899506,1.0,0.0,1.0,0.0
899524,0.0,1.0,-1.0,0.0
899603,0.0,1.0,-1.0,0.0
899644,0.0,1.0,-1.0,0.0
899674,1.0,0.0,1.0,0.0
899856,23.0,21.0,2.0,
899914,1.0,2.0,-1.0,0.0
900125,0.0,4.0,-4.0,0.0
900181,0.0,1.0,-1.0,0.0
900252,2.0,0.0,2.0,
900379,1.0,0.0,1.0,0.0
900390,0.0,1.0,-1.0,0.0
900392,1.0,0.0,1.0,0.0
900403,1.0,0.0,1.0,1.0
900511,0.0,1.0,-1.0,0.0
900617,6.0,0.0,6.0,0.0
900625,1.0,0.0,1.0,0.0
900638,0.0,1.0,-1.0,0.0
900769,4.0,1.0,3.0,0.0
900781,1.0,0.0,1.0,0.0
900788,0.0,1.0,-1.0,0.0
900800,1.0,0.0,1.0,
900806,1.0,0.0,1.0,0.0
901105,1.0,0.0,1.0,0.0
901117,0.0,2.0,-2.0,0.0
901270,1.0,0.0,1.0,0.0
901341,0.0,1.0,-1.0,0.0
901344,1.0,0.0,1.0,1.0
901403,1.0,0.0,1.0,0.0
901408,1.0,0.0,1.0,0.0
901445,0.0,2.0,-2.0,0.0
901464,2.0,0.0,2.0,
901476,1.0,0.0,1.0,0.0
901569,0.0,1.0,-1.0,0.0
901571,1.0,0.0,1.0,0.0
901592,3.0,0.0,3.0,0.0
901595,1.0,1.0,0.0,
901623,0.0,1.0,-1.0,0.0
901711,1.0,2.0,-1.0,1.0
901852,1.0,0.0,1.0,0.0
901893,0.0,2.0,-2.0,0.0
901907,1.0,0.0,1.0,
901914,1.0,0.0,1.0,0.0
902008,4.0,0.0,4.0,
902153,2.0,0.0,2.0,0.0
902367,0.0,1.0,-1.0,0.0
902385,4.0,1.0,3.0,0.0
902451,0.0,1.0,-1.0,1.0
902492,0.0,1.0,-1.0,0.0
902535,0.0,1.0,-1.0,0.0
902606,0.0,1.0,-1.0,0.0
902628,1.0,0.0,1.0,0.0
902661,0.0,1.0,-1.0,0.0
902687,0.0,2.0,-2.0,
902699,0.0,1.0,-1.0,0.0
902702,0.0,1.0,-1.0,0.0
902753,1.0,0.0,1.0,0.0
902767,0.0,3.0,-3.0,0.0
902795,0.0,1.0,-1.0,0.0
902805,0.0,2.0,-2.0,0.0
902911,2.0,11.0,-9.0,
902924,1.0,0.0,1.0,0.0
902971,1.0,0.0,1.0,
903203,1.0,0.0,1.0,0.0
903336,0.0,1.0,-1.0,
903353,1.0,0.0,1.0,0.0
903383,0.0,1.0,-1.0,
903394,2.0,0.0,2.0,0.0
903457,2.0,0.0,2.0,0.0
903558,0.0,1.0,-1.0,
903737,0.0,1.0,-1.0,0.0
903741,1.0,2.0,-1.0,0.0
903916,1.0,0.0,1.0,1.0
904025,1.0,0.0,1.0,0.0
904052,0.0,1.0,-1.0,0.0
904071,0.0,1.0,-1.0,0.0
904117,1.0,2.0,-1.0,0.0
904152,0.0,1.0,-1.0,0.0
904167,0.0,5.0,-5.0,0.0
904315,1.0,1.0,0.0,
904319,0.0,2.0,-2.0,
904353,20.0,1.0,19.0,1.0
904550,0.0,3.0,-3.0,
904787,1.0,0.0,1.0,0.0
904798,1.0,0.0,1.0,0.0
904820,0.0,1.0,-1.0,0.0
904951,0.0,3.0,-3.0,0.0
904955,0.0,2.0,-2.0,0.0
905002,1.0,0.0,1.0,0.0
905013,2.0,5.0,-3.0,
905019,1.0,0.0,1.0,0.0
905066,0.0,1.0,-1.0,0.0
905075,3.0,0.0,3.0,0.0
905088,1.0,0.0,1.0,
905113,1.0,0.0,1.0,0.0
905451,0.0,2.0,-2.0,0.0
905452,0.0,1.0,-1.0,0.0
905491,3.0,0.0,3.0,0.0
905515,2.0,1.0,1.0,0.0
905578,1.0,2.0,-1.0,0.0
905688,1.0,5.0,-4.0,1.0
905841,2.0,3.0,-1.0,0.0
905909,0.0,3.0,-3.0,0.0
905993,0.0,1.0,-1.0,0.0
906272,1.0,0.0,1.0,1.0
906290,1.0,0.0,1.0,0.0
906363,1.0,1.0,0.0,
906367,0.0,2.0,-2.0,0.0
906368,5.0,0.0,5.0,0.0
906373,1.0,0.0,1.0,0.0
906459,1.0,0.0,1.0,0.0
906465,1.0,0.0,1.0,
906532,1.0,0.0,1.0,0.0
906578,0.0,1.0,-1.0,
906793,2.0,0.0,2.0,0.0
906823,0.0,1.0,-1.0,0.0
907025,0.0,1.0,-1.0,1.0
907099,1.0,0.0,1.0,0.0
907118,0.0,3.0,-3.0,0.0
907163,1.0,0.0,1.0,0.0
907310,0.0,1.0,-1.0,
907318,0.0,1.0,-1.0,0.0
907448,2.0,0.0,2.0,0.0
907474,0.0,1.0,-1.0,0.0
907489,2.0,0.0,2.0,0.0
907507,1.0,0.0,1.0,0.0
907539,1.0,0.0,1.0,0.0
907611,1.0,0.0,1.0,1.0
907735,1.0,0.0,1.0,0.0
907761,1.0,1.0,0.0,0.0
907791,6.0,11.0,-5.0,
907794,1.0,0.0,1.0,0.0
907832,2.0,0.0,2.0,0.0
907865,0.0,3.0,-3.0,0.0
907936,1.0,0.0,1.0,
908000,2.0,0.0,2.0,0.0
908018,2.0,1.0,1.0,0.0
908233,1.0,0.0,1.0,0.0
908235,1.0,0.0,1.0,0.0
908461,0.0,4.0,-4.0,0.0
908467,1.0,1.0,0.0,0.0
908480,1.0,0.0,1.0,0.0
908495,0.0,1.0,-1.0,0.0
908520,2.0,0.0,2.0,0.0
908642,0.0,1.0,-1.0,
908645,1.0,0.0,1.0,0.0
908717,0.0,1.0,-1.0,0.0
908736,1.0,0.0,1.0,0.0
908746,1.0,0.0,1.0,0.0
908781,0.0,1.0,-1.0,0.0
908850,2.0,0.0,2.0,0.0
908885,3.0,5.0,-2.0,0.0
908920,1.0,0.0,1.0,0.0
908972,0.0,3.0,-3.0,0.0
909094,1.0,1.0,0.0,0.0
909157,0.0,1.0,-1.0,
909182,0.0,2.0,-2.0,0.0
909198,1.0,0.0,1.0,0.0
909257,1.0,0.0,1.0,0.0
909289,1.0,0.0,1.0,0.0
909364,0.0,1.0,-1.0,0.0
909415,0.0,2.0,-2.0,0.0
909487,0.0,3.0,-3.0,0.0
909610,1.0,0.0,1.0,0.0
909611,1.0,0.0,1.0,0.0
909635,0.0,1.0,-1.0,0.0
909701,0.0,1.0,-1.0,0.0
909711,2.0,7.0,-5.0,0.0
909733,0.0,1.0,-1.0,
909741,0.0,1.0,-1.0,
910055,0.0,1.0,-1.0,0.0
910141,0.0,11.0,-11.0,0.0
910216,2.0,1.0,1.0,
910239,0.0,1.0,-1.0,0.0
910315,1.0,1.0,0.0,
910359,0.0,1.0,-1.0,
910378,0.0,1.0,-1.0,0.0
910462,0.0,1.0,-1.0,
910488,1.0,0.0,1.0,
910562,0.0,1.0,-1.0,
910580,1.0,0.0,1.0,0.0
910593,1.0,0.0,1.0,0.0
910623,0.0,2.0,-2.0,0.0
910700,1.0,0.0,1.0,0.0
910714,1.0,2.0,-1.0,
910765,0.0,1.0,-1.0,0.0
910823,0.0,1.0,-1.0,0.0
910825,2.0,1.0,1.0,0.0
910845,0.0,1.0,-1.0,0.0
910853,0.0,2.0,-2.0,0.0
910855,0.0,1.0,-1.0,0.0
910897,4.0,0.0,4.0,0.0
910899,1.0,0.0,1.0,0.0
911006,1.0,0.0,1.0,0.0
911016,1.0,0.0,1.0,
911037,0.0,3.0,-3.0,0.0
911038,1.0,1.0,0.0,0.0
911215,0.0,1.0,-1.0,0.0
911274,3.0,1.0,2.0,
911390,1.0,1.0,0.0,0.0
911404,0.0,1.0,-1.0,0.0
911479,0.0,3.0,-3.0,0.0
911521,2.0,1.0,1.0,0.0
911663,0.0,1.0,-1.0,
911845,2.0,0.0,2.0,0.0
911906,0.0,1.0,-1.0,0.0
911926,0.0,1.0,-1.0,0.0
911996,1.0,1.0,0.0,1.0
912089,1.0,1.0,0.0,
912130,1.0,0.0,1.0,0.0
912169,1.0,0.0,1.0,0.0
912232,1.0,0.0,1.0,0.0
912297,1.0,1.0,0.0,0.0
912450,4.0,0.0,4.0,
912610,1.0,0.0,1.0,0.0
912710,1.0,0.0,1.0,0.0
912818,1.0,0.0,1.0,
913080,1.0,1.0,0.0,
913150,1.0,1.0,0.0,0.0
913366,1.0,1.0,0.0,
913424,1.0,0.0,1.0,0.0
913568,2.0,0.0,2.0,0.0
913636,0.0,2.0,-2.0,
913707,1.0,0.0,1.0,0.0
913730,2.0,0.0,2.0,0.0
913840,1.0,0.0,1.0,0.0
913936,3.0,0.0,3.0,0.0
914043,0.0,1.0,-1.0,0.0
914251,1.0,0.0,1.0,0.0
914286,7.0,2.0,5.0,0.0
914326,0.0,1.0,-1.0,0.0
914350,1.0,0.0,1.0,0.0
914367,0.0,1.0,-1.0,0.0
914393,2.0,0.0,2.0,0.0
914402,0.0,1.0,-1.0,0.0
914510,0.0,1.0,-1.0,
914552,1.0,4.0,-3.0,
914696,1.0,0.0,1.0,1.0
914765,1.0,3.0,-2.0,
914766,0.0,2.0,-2.0,0.0
914807,0.0,1.0,-1.0,0.0
914914,2.0,0.0,2.0,0.0
914975,0.0,1.0,-1.0,0.0
915003,1.0,0.0,1.0,0.0
915020,0.0,2.0,-2.0,0.0
915109,1.0,0.0,1.0,0.0
915201,1.0,0.0,1.0,0.0
915262,0.0,1.0,-1.0,0.0
915330,0.0,1.0,-1.0,0.0
915442,0.0,1.0,-1.0,0.0
915485,0.0,1.0,-1.0,0.0
915527,0.0,2.0,-2.0,
915535,0.0,1.0,-1.0,0.0
915639,0.0,1.0,-1.0,
915679,3.0,0.0,3.0,0.0
915734,3.0,7.0,-4.0,0.0
915742,0.0,1.0,-1.0,0.0
915812,0.0,1.0,-1.0,0.0
915859,2.0,0.0,2.0,0.0
915889,0.0,1.0,-1.0,0.0
915905,1.0,0.0,1.0,
915973,0.0,1.0,-1.0,0.0
915976,1.0,0.0,1.0,
916011,0.0,1.0,-1.0,0.0
916061,0.0,2.0,-2.0,0.0
916182,13.0,23.0,-10.0,1.0
916287,1.0,1.0,0.0,0.0
916324,2.0,3.0,-1.0,
916343,0.0,1.0,-1.0,0.0
916396,1.0,1.0,0.0,0.0
916505,1.0,0.0,1.0,0.0
916570,1.0,0.0,1.0,0.0
916598,1.0,1.0,0.0,
916626,1.0,0.0,1.0,0.0
916627,1.0,0.0,1.0,0.0
916651,0.0,1.0,-1.0,0.0
916674,1.0,0.0,1.0,
916741,1.0,0.0,1.0,0.0
916742,1.0,1.0,0.0,
916816,1.0,0.0,1.0,
916938,1.0,0.0,1.0,0.0
916989,1.0,0.0,1.0,0.0
917012,0.0,1.0,-1.0,
917052,0.0,1.0,-1.0,0.0
917174,0.0,1.0,-1.0,0.0
917228,2.0,1.0,1.0,0.0
917482,1.0,0.0,1.0,0.0
917511,8.0,1.0,7.0,
917517,6.0,3.0,3.0,0.0
917519,5.0,4.0,1.0,0.0
917579,1.0,0.0,1.0,
917591,0.0,1.0,-1.0,0.0
917647,0.0,1.0,-1.0,0.0
917743,0.0,4.0,-4.0,0.0
917761,1.0,0.0,1.0,
917773,1.0,0.0,1.0,0.0
917791,0.0,1.0,-1.0,0.0
917974,0.0,1.0,-1.0,0.0
917994,1.0,0.0,1.0,0.0
917998,0.0,1.0,-1.0,0.0
918003,1.0,0.0,1.0,0.0
918008,1.0,0.0,1.0,
918025,3.0,0.0,3.0,0.0
918154,1.0,0.0,1.0,0.0
918194,0.0,1.0,-1.0,
918280,1.0,0.0,1.0,
918283,0.0,1.0,-1.0,0.0
918355,1.0,0.0,1.0,0.0
918432,1.0,0.0,1.0,0.0
918470,1.0,0.0,1.0,
918533,0.0,1.0,-1.0,0.0
918600,1.0,0.0,1.0,0.0
918608,1.0,0.0,1.0,0.0
918632,1.0,0.0,1.0,0.0
918649,1.0,0.0,1.0,0.0
918658,1.0,0.0,1.0,0.0
918664,1.0,0.0,1.0,1.0
918774,0.0,1.0,-1.0,
918785,1.0,0.0,1.0,
918798,0.0,1.0,-1.0,
918833,1.0,0.0,1.0,0.0
918854,0.0,2.0,-2.0,0.0
918870,0.0,1.0,-1.0,0.0
919033,0.0,1.0,-1.0,0.0
919108,0.0,1.0,-1.0,0.0
919126,0.0,1.0,-1.0,0.0
919134,0.0,1.0,-1.0,
919155,11.0,4.0,7.0,0.0
919336,1.0,0.0,1.0,0.0
919337,2.0,0.0,2.0,
919343,0.0,2.0,-2.0,0.0
919496,0.0,3.0,-3.0,0.0
919516,0.0,1.0,-1.0,
919601,1.0,0.0,1.0,
919618,1.0,0.0,1.0,0.0
919686,0.0,1.0,-1.0,
919726,1.0,0.0,1.0,0.0
919776,1.0,0.0,1.0,0.0
919874,2.0,1.0,1.0,0.0
919920,5.0,0.0,5.0,0.0
919963,1.0,0.0,1.0,0.0
920051,2.0,0.0,2.0,0.0
920101,0.0,1.0,-1.0,0.0
920158,1.0,0.0,1.0,
920224,1.0,0.0,1.0,0.0
920252,1.0,1.0,0.0,0.0
920263,5.0,6.0,-1.0,0.0
920303,0.0,1.0,-1.0,0.0
920359,0.0,1.0,-1.0,
920400,2.0,0.0,2.0,
920417,0.0,1.0,-1.0,0.0
920438,5.0,8.0,-3.0,
920478,1.0,1.0,0.0,0.0
920504,3.0,0.0,3.0,0.0
920551,0.0,2.0,-2.0,
920683,0.0,1.0,-1.0,0.0
920764,1.0,1.0,0.0,0.0
920776,1.0,0.0,1.0,
920802,16.0,1.0,15.0,0.0
920866,3.0,0.0,3.0,0.0
920911,0.0,1.0,-1.0,0.0
920912,4.0,0.0,4.0,0.0
920958,0.0,1.0,-1.0,
921030,1.0,0.0,1.0,0.0
921136,1.0,0.0,1.0,
921260,12.0,9.0,3.0,0.0
921275,1.0,1.0,0.0,1.0
921373,0.0,1.0,-1.0,0.0
921427,1.0,1.0,0.0,0.0
921450,2.0,0.0,2.0,
921454,2.0,0.0,2.0,0.0
921490,1.0,0.0,1.0,0.0
921555,1.0,0.0,1.0,0.0
921596,1.0,1.0,0.0,0.0
921708,1.0,0.0,1.0,0.0
921737,1.0,0.0,1.0,0.0
921761,33.0,2.0,31.0,1.0
921844,0.0,1.0,-1.0,0.0
921856,1.0,0.0,1.0,0.0
921960,1.0,0.0,1.0,
921987,2.0,0.0,2.0,0.0
922121,0.0,1.0,-1.0,0.0
922187,1.0,0.0,1.0,
922201,1.0,0.0,1.0,0.0
922237,0.0,1.0,-1.0,0.0
922254,1.0,0.0,1.0,0.0
922297,1.0,0.0,1.0,0.0
922402,1.0,1.0,0.0,0.0
922405,0.0,1.0,-1.0,0.0
922418,0.0,1.0,-1.0,0.0
922491,0.0,1.0,-1.0,0.0
922565,1.0,0.0,1.0,0.0
922579,6.0,6.0,0.0,0.0
922590,0.0,5.0,-5.0,0.0
922604,1.0,1.0,0.0,0.0
922659,0.0,1.0,-1.0,1.0
922707,0.0,1.0,-1.0,
922734,0.0,2.0,-2.0,
922841,1.0,0.0,1.0,0.0
922871,0.0,1.0,-1.0,
922900,1.0,0.0,1.0,0.0
922940,2.0,2.0,0.0,0.0
923019,0.0,1.0,-1.0,0.0
923076,0.0,1.0,-1.0,0.0
923110,0.0,1.0,-1.0,0.0
923170,4.0,1.0,3.0,1.0
923202,14.0,2.0,12.0,0.0
923266,1.0,0.0,1.0,1.0
923268,1.0,0.0,1.0,1.0
923353,1.0,0.0,1.0,0.0
923363,1.0,0.0,1.0,1.0
923388,0.0,1.0,-1.0,
923479,0.0,1.0,-1.0,0.0
923491,2.0,0.0,2.0,0.0
923597,2.0,2.0,0.0,
923632,1.0,0.0,1.0,0.0
923665,1.0,0.0,1.0,0.0
923734,0.0,1.0,-1.0,0.0
923761,1.0,0.0,1.0,
923772,1.0,0.0,1.0,0.0
923782,0.0,1.0,-1.0,0.0
923813,0.0,1.0,-1.0,0.0
923977,1.0,0.0,1.0,0.0
923983,0.0,1.0,-1.0,0.0
923988,1.0,0.0,1.0,0.0
923989,0.0,1.0,-1.0,0.0
923997,0.0,1.0,-1.0,0.0
923998,1.0,0.0,1.0,0.0
924045,0.0,2.0,-2.0,0.0
924098,0.0,1.0,-1.0,0.0
924224,1.0,0.0,1.0,
924312,1.0,0.0,1.0,0.0
924320,3.0,0.0,3.0,0.0
924461,1.0,0.0,1.0,0.0
924486,0.0,1.0,-1.0,0.0
924578,1.0,0.0,1.0,0.0
924601,0.0,1.0,-1.0,0.0
924666,1.0,1.0,0.0,0.0
924681,1.0,0.0,1.0,0.0
924683,0.0,1.0,-1.0,0.0
924699,2.0,0.0,2.0,0.0
924744,4.0,0.0,4.0,0.0
924752,1.0,0.0,1.0,0.0
924776,0.0,1.0,-1.0,0.0
924844,1.0,1.0,0.0,
924918,0.0,1.0,-1.0,0.0
924995,2.0,0.0,2.0,0.0
924996,0.0,1.0,-1.0,0.0
925056,1.0,0.0,1.0,0.0
925094,0.0,1.0,-1.0,0.0
925127,0.0,1.0,-1.0,0.0
925168,2.0,0.0,2.0,0.0
925263,1.0,1.0,0.0,0.0
925274,0.0,1.0,-1.0,0.0
925333,0.0,1.0,-1.0,
925431,1.0,2.0,-1.0,0.0
925464,1.0,0.0,1.0,0.0
925492,0.0,1.0,-1.0,0.0
925607,0.0,1.0,-1.0,0.0
925785,1.0,0.0,1.0,
925810,2.0,0.0,2.0,0.0
925952,1.0,0.0,1.0,0.0
926065,1.0,0.0,1.0,0.0
926124,1.0,0.0,1.0,0.0
926156,0.0,1.0,-1.0,
926227,2.0,2.0,0.0,0.0
926230,0.0,1.0,-1.0,0.0
926365,0.0,2.0,-2.0,
926475,1.0,0.0,1.0,0.0
926555,0.0,1.0,-1.0,
926572,0.0,1.0,-1.0,0.0
926574,0.0,1.0,-1.0,0.0
926632,5.0,0.0,5.0,0.0
926662,0.0,1.0,-1.0,
926695,1.0,2.0,-1.0,0.0
926713,6.0,19.0,-13.0,0.0
926790,0.0,1.0,-1.0,0.0
926819,5.0,0.0,5.0,0.0
926840,1.0,0.0,1.0,1.0
926906,1.0,0.0,1.0,0.0
926917,0.0,1.0,-1.0,0.0
926958,0.0,1.0,-1.0,
926999,0.0,1.0,-1.0,0.0
927018,1.0,0.0,1.0,0.0
927050,1.0,0.0,1.0,0.0
927191,0.0,2.0,-2.0,0.0
927193,1.0,0.0,1.0,0.0
927202,1.0,0.0,1.0,0.0
927213,0.0,2.0,-2.0,0.0
927225,2.0,0.0,2.0,
927241,1.0,0.0,1.0,0.0
927336,1.0,0.0,1.0,0.0
927428,1.0,1.0,0.0,0.0
927593,2.0,0.0,2.0,0.0
927601,1.0,0.0,1.0,0.0
927655,0.0,1.0,-1.0,0.0
927708,0.0,1.0,-1.0,0.0
927746,1.0,0.0,1.0,0.0
927769,5.0,4.0,1.0,0.0
927820,1.0,2.0,-1.0,1.0
927940,1.0,0.0,1.0,0.0
928035,1.0,0.0,1.0,
928117,0.0,1.0,-1.0,0.0
928138,1.0,0.0,1.0,0.0
928158,0.0,1.0,-1.0,0.0
928201,3.0,0.0,3.0,0.0
928209,1.0,0.0,1.0,
928217,1.0,1.0,0.0,
928375,0.0,1.0,-1.0,0.0
928543,0.0,1.0,-1.0,0.0
928572,1.0,2.0,-1.0,0.0
928588,3.0,1.0,2.0,0.0
928617,1.0,0.0,1.0,1.0
928688,3.0,0.0,3.0,0.0
928750,0.0,1.0,-1.0,1.0
928751,1.0,0.0,1.0,
928767,0.0,3.0,-3.0,0.0
929008,1.0,0.0,1.0,0.0
929082,0.0,4.0,-4.0,
929118,0.0,1.0,-1.0,1.0
929153,1.0,0.0,1.0,0.0
929158,1.0,0.0,1.0,0.0
929306,1.0,0.0,1.0,
929322,1.0,0.0,1.0,0.0
929331,1.0,0.0,1.0,0.0
929363,0.0,1.0,-1.0,0.0
929391,0.0,2.0,-2.0,
929479,0.0,1.0,-1.0,0.0
929491,0.0,1.0,-1.0,0.0
929519,0.0,4.0,-4.0,0.0
929608,1.0,0.0,1.0,0.0
929612,2.0,0.0,2.0,0.0
929681,2.0,0.0,2.0,0.0
929714,0.0,1.0,-1.0,0.0
929730,3.0,0.0,3.0,0.0
929735,0.0,3.0,-3.0,
929741,0.0,1.0,-1.0,
929910,0.0,7.0,-7.0,1.0
930035,1.0,0.0,1.0,
930122,1.0,2.0,-1.0,
930123,0.0,1.0,-1.0,1.0
930171,0.0,1.0,-1.0,0.0
930405,0.0,1.0,-1.0,0.0
930455,0.0,1.0,-1.0,0.0
930532,1.0,1.0,0.0,0.0
930553,0.0,1.0,-1.0,0.0
930579,3.0,0.0,3.0,
930645,1.0,1.0,0.0,0.0
930668,0.0,2.0,-2.0,0.0
930698,4.0,0.0,4.0,0.0
930699,1.0,0.0,1.0,0.0
930732,1.0,1.0,0.0,0.0
930754,1.0,0.0,1.0,
930757,0.0,2.0,-2.0,0.0
930777,2.0,0.0,2.0,
930785,1.0,0.0,1.0,0.0
930875,1.0,0.0,1.0,
930955,0.0,1.0,-1.0,0.0
930956,1.0,1.0,0.0,0.0
930980,0.0,2.0,-2.0,
931086,0.0,1.0,-1.0,0.0
931108,0.0,2.0,-2.0,0.0
931153,1.0,0.0,1.0,0.0
931201,1.0,0.0,1.0,
931231,0.0,1.0,-1.0,0.0
931327,0.0,1.0,-1.0,
931350,0.0,1.0,-1.0,0.0
931376,1.0,0.0,1.0,
931589,0.0,1.0,-1.0,0.0
931601,1.0,0.0,1.0,0.0
931638,0.0,1.0,-1.0,0.0
931745,2.0,0.0,2.0,0.0
931784,1.0,0.0,1.0,1.0
931865,0.0,1.0,-1.0,1.0
931871,1.0,4.0,-3.0,
931879,0.0,2.0,-2.0,0.0
931899,1.0,0.0,1.0,0.0
931918,0.0,1.0,-1.0,0.0
931940,0.0,1.0,-1.0,0.0
931980,0.0,1.0,-1.0,
932004,0.0,1.0,-1.0,0.0
932080,1.0,0.0,1.0,0.0
932164,0.0,1.0,-1.0,0.0
932173,1.0,0.0,1.0,0.0
932206,1.0,1.0,0.0,0.0
932264,0.0,1.0,-1.0,
932296,2.0,0.0,2.0,0.0
932363,2.0,0.0,2.0,
932370,0.0,1.0,-1.0,
932393,3.0,0.0,3.0,0.0
932401,1.0,0.0,1.0,0.0
932468,1.0,0.0,1.0,0.0
932477,2.0,0.0,2.0,1.0
932497,1.0,0.0,1.0,0.0
932527,0.0,3.0,-3.0,
932558,1.0,0.0,1.0,0.0
932575,0.0,1.0,-1.0,0.0
932576,1.0,0.0,1.0,0.0
932690,3.0,0.0,3.0,0.0
932721,0.0,1.0,-1.0,
932745,1.0,0.0,1.0,
932778,1.0,0.0,1.0,0.0
932800,2.0,0.0,2.0,
932811,1.0,2.0,-1.0,1.0
932845,1.0,2.0,-1.0,
932850,0.0,1.0,-1.0,
932971,2.0,0.0,2.0,0.0
932995,0.0,1.0,-1.0,
933032,1.0,0.0,1.0,0.0
933081,0.0,1.0,-1.0,0.0
933119,0.0,1.0,-1.0,1.0
933161,1.0,0.0,1.0,
933211,0.0,3.0,-3.0,0.0
933255,0.0,1.0,-1.0,
933273,1.0,0.0,1.0,0.0
933296,1.0,0.0,1.0,0.0
933379,1.0,0.0,1.0,
933382,0.0,1.0,-1.0,0.0
933427,1.0,0.0,1.0,0.0
933434,1.0,0.0,1.0,0.0
933459,2.0,0.0,2.0,1.0
933529,1.0,0.0,1.0,0.0
933562,0.0,2.0,-2.0,0.0
933575,0.0,3.0,-3.0,
933838,20.0,11.0,9.0,0.0
933847,0.0,1.0,-1.0,0.0
933857,1.0,0.0,1.0,0.0
933928,0.0,1.0,-1.0,0.0
933934,0.0,1.0,-1.0,
933941,0.0,1.0,-1.0,0.0
933944,2.0,0.0,2.0,0.0
933979,1.0,0.0,1.0,
933983,0.0,1.0,-1.0,0.0
934077,0.0,1.0,-1.0,0.0
934083,4.0,0.0,4.0,
934104,1.0,0.0,1.0,0.0
934163,1.0,0.0,1.0,0.0
934173,0.0,1.0,-1.0,0.0
934238,0.0,1.0,-1.0,0.0
934275,1.0,0.0,1.0,
934303,0.0,1.0,-1.0,
934383,0.0,1.0,-1.0,0.0
934453,1.0,0.0,1.0,0.0
934595,0.0,1.0,-1.0,0.0
934619,1.0,0.0,1.0,0.0
934634,1.0,1.0,0.0,
934663,0.0,1.0,-1.0,
934787,1.0,0.0,1.0,0.0
934871,0.0,1.0,-1.0,0.0
934984,1.0,0.0,1.0,0.0
935044,1.0,0.0,1.0,1.0
935082,1.0,0.0,1.0,
935181,1.0,2.0,-1.0,
935213,0.0,2.0,-2.0,0.0
935234,0.0,1.0,-1.0,
935256,4.0,0.0,4.0,0.0
935286,0.0,1.0,-1.0,
935303,0.0,1.0,-1.0,0.0
935336,2.0,0.0,2.0,0.0
935367,0.0,2.0,-2.0,
935444,1.0,1.0,0.0,
935566,0.0,1.0,-1.0,
935640,1.0,0.0,1.0,0.0
935772,0.0,1.0,-1.0,0.0
935777,2.0,0.0,2.0,0.0
935784,1.0,0.0,1.0,0.0
935811,0.0,1.0,-1.0,0.0
935823,0.0,1.0,-1.0,0.0
935846,0.0,1.0,-1.0,
935949,0.0,1.0,-1.0,0.0
936066,3.0,0.0,3.0,0.0
936102,1.0,0.0,1.0,0.0
936112,1.0,0.0,1.0,
936163,0.0,1.0,-1.0,0.0
936229,34.0,9.0,25.0,1.0
936271,1.0,1.0,0.0,
936353,1.0,0.0,1.0,1.0
936368,0.0,1.0,-1.0,0.0
936443,0.0,1.0,-1.0,0.0
936483,1.0,0.0,1.0,0.0
936496,2.0,0.0,2.0,0.0
936568,1.0,0.0,1.0,
936588,1.0,1.0,0.0,0.0
936643,1.0,0.0,1.0,
936703,0.0,1.0,-1.0,
936752,0.0,1.0,-1.0,0.0
936758,0.0,1.0,-1.0,
936808,1.0,0.0,1.0,0.0
936988,1.0,0.0,1.0,0.0
937074,0.0,1.0,-1.0,
